V1;V2
pdl_32581.csv;23-ene-20
pdl_32582.csv;23-ene-20
pdl_32585.csv;29-ene-20
pdl_32586.csv;29-ene-20
pdl_32587.csv;29-ene-20
pdl_32588.csv;29-ene-20
pdl_32589.csv;29-ene-20
pdl_32590.csv;29-ene-20
pdl_32591.csv;29-ene-20
pdl_32592.csv;29-ene-20
pdl_32593.csv;29-ene-20
pdl_32594.csv;29-ene-20
pdl_32595.csv;29-ene-20
pdl_32596.csv;29-ene-20
pdl_32597.csv;29-ene-20
pdl_32598.csv;29-ene-20
pdl_32599.csv;29-ene-20
pdl_32600.csv;29-ene-20
pdl_32601.csv;29-ene-20
pdl_32602.csv;29-ene-20
pdl_32603.csv;29-ene-20
pdl_32604.csv;29-ene-20
pdl_32605.csv;29-ene-20
pdl_32606.csv;29-ene-20
pdl_32607.csv;29-ene-20
pdl_32608.csv;29-ene-20
pdl_32609.csv;29-ene-20
pdl_32610.csv;29-ene-20
pdl_32611.csv;29-ene-20
pdl_32612.csv;29-ene-20
pdl_32613.csv;29-ene-20
pdl_32614.csv;29-ene-20
pdl_32615.csv;29-ene-20
pdl_32616.csv;29-ene-20
pdl_32617.csv;29-ene-20
pdl_32618.csv;29-ene-20
pdl_32619.csv;29-ene-20
pdl_32620.csv;29-ene-20
pdl_32621.csv;29-ene-20
pdl_32622.csv;29-ene-20
pdl_32623.csv;29-ene-20
pdl_32624.csv;29-ene-20
pdl_32625.csv;29-ene-20
pdl_32626.csv;29-ene-20
pdl_32627.csv;29-ene-20
pdl_32628.csv;29-ene-20
pdl_32629.csv;29-ene-20
pdl_32630.csv;29-ene-20
pdl_32631.csv;29-ene-20
pdl_32632.csv;29-ene-20
pdl_32633.csv;29-ene-20
pdl_32634.csv;29-ene-20
pdl_32635.csv;29-ene-20
pdl_32636.csv;29-ene-20
pdl_32637.csv;29-ene-20
pdl_32638.csv;29-ene-20
pdl_32639.csv;29-ene-20
pdl_32642.csv;30-ene-20
pdl_32643.csv;30-ene-20
pdl_32644.csv;30-ene-20
pdl_32645.csv;30-ene-20
pdl_32646.csv;30-ene-20
pdl_32647.csv;30-ene-20
pdl_32648.csv;30-ene-20
pdl_32649.csv;30-ene-20
pdl_32661.csv;03-mar-20
pdl_32662.csv;03-mar-20
pdl_32663.csv;03-mar-20
pdl_32664.csv;03-mar-20
pdl_32665.csv;03-mar-20
pdl_32666.csv;03-mar-20
pdl_32667.csv;03-mar-20
pdl_32668.csv;03-mar-20
pdl_32669.csv;03-mar-20
pdl_32670.csv;03-mar-20
pdl_32671.csv;03-mar-20
pdl_32672.csv;03-mar-20
pdl_32681.csv;03-mar-20
pdl_32684.csv;04-mar-20
pdl_32685.csv;04-mar-20
pdl_32686.csv;04-mar-20
pdl_32687.csv;04-mar-20
pdl_32690.csv;05-mar-20
pdl_32691.csv;05-mar-20
pdl_32692.csv;05-mar-20
pdl_32693.csv;05-mar-20
pdl_32694.csv;05-mar-20
pdl_32695.csv;05-mar-20
pdl_32696.csv;05-mar-20
pdl_32697.csv;05-mar-20
pdl_32700.csv;10-mar-20
pdl_32701.csv;10-mar-20
pdl_32702.csv;10-mar-20
pdl_32703.csv;10-mar-20
pdl_32704.csv;10-mar-20
pdl_32705.csv;10-mar-20
pdl_32706.csv;10-mar-20
pdl_32707.csv;10-mar-20
pdl_32708.csv;10-mar-20
pdl_32709.csv;10-mar-20
pdl_32710.csv;10-mar-20
pdl_32711.csv;10-mar-20
pdl_32712.csv;10-mar-20
pdl_32713.csv;10-mar-20
pdl_32714.csv;10-mar-20
pdl_32715.csv;10-mar-20
pdl_32716.csv;10-mar-20
pdl_32717.csv;10-mar-20
pdl_32720.csv;11-mar-20
pdl_32721.csv;11-mar-20
pdl_32722.csv;11-mar-20
pdl_32723.csv;11-mar-20
pdl_32724.csv;11-mar-20
pdl_32725.csv;11-mar-20
pdl_32726.csv;11-mar-20
pdl_32727.csv;11-mar-20
pdl_32728.csv;11-mar-20
pdl_32729.csv;11-mar-20
pdl_32732.csv;12-mar-20
pdl_32733.csv;12-mar-20
pdl_32734.csv;12-mar-20
pdl_32735.csv;12-mar-20
pdl_32736.csv;12-mar-20
pdl_32737.csv;12-mar-20
pdl_32738.csv;12-mar-20
pdl_32739.csv;12-mar-20
pdl_32740.csv;12-mar-20
pdl_32741.csv;12-mar-20
pdl_32744.csv;17-mar-20
pdl_32745.csv;17-mar-20
pdl_32746.csv;17-mar-20
pdl_32747.csv;17-mar-20
pdl_32748.csv;17-mar-20
pdl_32749.csv;17-mar-20
pdl_32750.csv;17-mar-20
pdl_32751.csv;17-mar-20
pdl_32752.csv;17-mar-20
pdl_32753.csv;17-mar-20
pdl_32754.csv;17-mar-20
pdl_32755.csv;17-mar-20
pdl_32756.csv;17-mar-20
pdl_32757.csv;17-mar-20
pdl_32758.csv;17-mar-20
pdl_32759.csv;17-mar-20
pdl_32760.csv;17-mar-20
pdl_32761.csv;17-mar-20
pdl_32762.csv;17-mar-20
pdl_32763.csv;17-mar-20
pdl_32764.csv;17-mar-20
pdl_32765.csv;17-mar-20
pdl_32766.csv;17-mar-20
pdl_32767.csv;17-mar-20
pdl_32768.csv;17-mar-20
pdl_32769.csv;17-mar-20
pdl_32770.csv;17-mar-20
pdl_32771.csv;17-mar-20
pdl_32772.csv;17-mar-20
pdl_32775.csv;18-mar-20
pdl_32776.csv;18-mar-20
pdl_32777.csv;18-mar-20
pdl_32778.csv;18-mar-20
pdl_32779.csv;18-mar-20
pdl_32780.csv;18-mar-20
pdl_32781.csv;18-mar-20
pdl_32782.csv;18-mar-20
pdl_32783.csv;18-mar-20
pdl_32786.csv;23-mar-20
pdl_32787.csv;23-mar-20
pdl_32788.csv;23-mar-20
pdl_32789.csv;23-mar-20
pdl_32790.csv;23-mar-20
pdl_32791.csv;23-mar-20
pdl_32792.csv;23-mar-20
pdl_32793.csv;23-mar-20
pdl_32798.csv;24-mar-20
pdl_32799.csv;24-mar-20
pdl_32800.csv;24-mar-20
pdl_32801.csv;24-mar-20
pdl_32802.csv;24-mar-20
pdl_32803.csv;24-mar-20
pdl_32804.csv;24-mar-20
pdl_32805.csv;24-mar-20
pdl_32806.csv;24-mar-20
pdl_32807.csv;24-mar-20
pdl_32808.csv;24-mar-20
pdl_32809.csv;24-mar-20
pdl_32810.csv;24-mar-20
pdl_32811.csv;24-mar-20
pdl_32812.csv;24-mar-20
pdl_32813.csv;24-mar-20
pdl_32815.csv;25-mar-20
pdl_32816.csv;25-mar-20
pdl_32817.csv;25-mar-20
pdl_32835.csv;27-mar-20
pdl_32836.csv;27-mar-20
pdl_32837.csv;27-mar-20
pdl_32838.csv;27-mar-20
pdl_32839.csv;27-mar-20
pdl_32840.csv;27-mar-20
pdl_32841.csv;27-mar-20
pdl_32842.csv;27-mar-20
pdl_32843.csv;27-mar-20
pdl_32844.csv;27-mar-20
pdl_32845.csv;27-mar-20
pdl_32846.csv;27-mar-20
pdl_32847.csv;27-mar-20
pdl_32848.csv;27-mar-20
pdl_32849.csv;27-mar-20
pdl_32850.csv;27-mar-20
pdl_32851.csv;27-mar-20
pdl_32852.csv;27-mar-20
pdl_32853.csv;27-mar-20
pdl_32854.csv;27-mar-20
pdl_32855.csv;27-mar-20
pdl_32856.csv;27-mar-20
pdl_32857.csv;27-mar-20
pdl_32858.csv;27-mar-20
pdl_32859.csv;27-mar-20
pdl_32860.csv;27-mar-20
pdl_32861.csv;27-mar-20
pdl_32862.csv;27-mar-20
pdl_32863.csv;27-mar-20
pdl_32864.csv;27-mar-20
pdl_32865.csv;27-mar-20
pdl_32866.csv;27-mar-20
pdl_32867.csv;27-mar-20
pdl_32868.csv;28-mar-20
pdl_32869.csv;28-mar-20
pdl_32870.csv;28-mar-20
pdl_32871.csv;28-mar-20
pdl_32872.csv;28-mar-20
pdl_32873.csv;28-mar-20
pdl_32874.csv;28-mar-20
pdl_32875.csv;28-mar-20
pdl_32905.csv;31-mar-20
pdl_32906.csv;31-mar-20
pdl_32907.csv;31-mar-20
pdl_32908.csv;31-mar-20
pdl_32909.csv;31-mar-20
pdl_32910.csv;31-mar-20
pdl_32933.csv;07-abr-20
pdl_32950.csv;08-abr-20
pdl_32951.csv;08-abr-20
pdl_32952.csv;08-abr-20
pdl_32953.csv;08-abr-20
pdl_32954.csv;08-abr-20
pdl_32955.csv;08-abr-20
pdl_32956.csv;08-abr-20
pdl_32957.csv;08-abr-20
pdl_32961.csv;08-abr-20
pdl_32962.csv;08-abr-20
pdl_32963.csv;08-abr-20
pdl_32964.csv;08-abr-20
pdl_32965.csv;08-abr-20
pdl_32966.csv;08-abr-20
pdl_32986.csv;14-abr-20
pdl_32987.csv;14-abr-20
pdl_32988.csv;14-abr-20
pdl_32989.csv;14-abr-20
pdl_32999.csv;15-abr-20
pdl_33000.csv;15-abr-20
pdl_33001.csv;15-abr-20
pdl_33002.csv;15-abr-20
pdl_33003.csv;15-abr-20
pdl_33004.csv;15-abr-20
pdl_33005.csv;15-abr-20
pdl_33006.csv;15-abr-20
pdl_33007.csv;15-abr-20
pdl_33008.csv;15-abr-20
pdl_33009.csv;15-abr-20
pdl_33010.csv;15-abr-20
pdl_33011.csv;15-abr-20
pdl_33012.csv;15-abr-20
pdl_33013.csv;15-abr-20
pdl_33014.csv;15-abr-20
pdl_33015.csv;16-abr-20
pdl_33016.csv;16-abr-20
pdl_33017.csv;16-abr-20
pdl_33018.csv;16-abr-20
pdl_33019.csv;16-abr-20
pdl_33045.csv;21-abr-20
pdl_33046.csv;21-abr-20
pdl_33047.csv;21-abr-20
pdl_33048.csv;21-abr-20
pdl_33049.csv;21-abr-20
pdl_33050.csv;21-abr-20
pdl_33051.csv;21-abr-20
pdl_33052.csv;21-abr-20
pdl_33053.csv;21-abr-20
pdl_33054.csv;21-abr-20
pdl_33055.csv;21-abr-20
pdl_33058.csv;21-abr-20
pdl_33059.csv;21-abr-20
pdl_33060.csv;21-abr-20
pdl_33061.csv;21-abr-20
pdl_33062.csv;21-abr-20
pdl_33063.csv;21-abr-20
pdl_33064.csv;21-abr-20
pdl_33065.csv;21-abr-20
pdl_33066.csv;21-abr-20
pdl_33067.csv;21-abr-20
pdl_33068.csv;21-abr-20
pdl_33073.csv;28-abr-20
pdl_33074.csv;28-abr-20
pdl_33075.csv;28-abr-20
pdl_33076.csv;28-abr-20
pdl_33077.csv;28-abr-20
pdl_33078.csv;28-abr-20
pdl_33079.csv;28-abr-20
pdl_33080.csv;28-abr-20
pdl_33081.csv;28-abr-20
pdl_33110.csv;30-abr-20
pdl_33111.csv;30-abr-20
pdl_33112.csv;30-abr-20
pdl_33113.csv;30-abr-20
pdl_33114.csv;30-abr-20
pdl_33115.csv;30-abr-20
pdl_33116.csv;30-abr-20
pdl_33117.csv;30-abr-20
pdl_33118.csv;30-abr-20
pdl_33119.csv;30-abr-20
pdl_33120.csv;30-abr-20
pdl_33121.csv;30-abr-20
pdl_33122.csv;30-abr-20
pdl_33123.csv;30-abr-20
pdl_33124.csv;30-abr-20
pdl_33125.csv;30-abr-20
pdl_33126.csv;30-abr-20
pdl_33127.csv;30-abr-20
pdl_33128.csv;30-abr-20
pdl_33129.csv;30-abr-20
pdl_33130.csv;30-abr-20
pdl_33131.csv;30-abr-20
pdl_33132.csv;30-abr-20
pdl_33133.csv;30-abr-20
pdl_33134.csv;30-abr-20
pdl_33135.csv;30-abr-20
pdl_33146.csv;05-may-20
pdl_33147.csv;05-may-20
pdl_33148.csv;05-may-20
pdl_33149.csv;05-may-20
pdl_33150.csv;05-may-20
pdl_33151.csv;05-may-20
pdl_33152.csv;05-may-20
pdl_33153.csv;05-may-20
pdl_33154.csv;05-may-20
pdl_33155.csv;05-may-20
pdl_33156.csv;05-may-20
pdl_33157.csv;05-may-20
pdl_33158.csv;05-may-20
pdl_33159.csv;05-may-20
pdl_33160.csv;05-may-20
pdl_33161.csv;05-may-20
pdl_33162.csv;05-may-20
pdl_33163.csv;05-may-20
pdl_33221.csv;06-may-20
pdl_33222.csv;06-may-20
pdl_33223.csv;06-may-20
pdl_33224.csv;06-may-20
pdl_33225.csv;06-may-20
pdl_33226.csv;06-may-20
pdl_33227.csv;06-may-20
pdl_33228.csv;06-may-20
pdl_33229.csv;06-may-20
pdl_33230.csv;06-may-20
pdl_33231.csv;06-may-20
pdl_33252.csv;07-may-20
pdl_33253.csv;07-may-20
pdl_33254.csv;07-may-20
pdl_33255.csv;07-may-20
pdl_33256.csv;07-may-20
pdl_33258.csv;07-may-20
pdl_33259.csv;07-may-20
pdl_33260.csv;07-may-20
pdl_33261.csv;07-may-20
pdl_33262.csv;07-may-20
pdl_33263.csv;07-may-20
pdl_33269.csv;12-may-20
pdl_33270.csv;12-may-20
pdl_33271.csv;12-may-20
pdl_33272.csv;12-may-20
pdl_33273.csv;12-may-20
pdl_33274.csv;12-may-20
pdl_33275.csv;12-may-20
pdl_33276.csv;12-may-20
pdl_33277.csv;12-may-20
pdl_33278.csv;12-may-20
pdl_33279.csv;12-may-20
pdl_33280.csv;12-may-20
pdl_33281.csv;12-may-20
pdl_33282.csv;12-may-20
pdl_33283.csv;12-may-20
pdl_33284.csv;12-may-20
pdl_33292.csv;13-may-20
pdl_33293.csv;13-may-20
pdl_33294.csv;13-may-20
pdl_33295.csv;13-may-20
pdl_33296.csv;13-may-20
pdl_33297.csv;13-may-20
pdl_33298.csv;13-may-20
pdl_33299.csv;13-may-20
pdl_33300.csv;13-may-20
pdl_33301.csv;13-may-20
pdl_33302.csv;13-may-20
pdl_33303.csv;13-may-20
pdl_33304.csv;13-may-20
pdl_33305.csv;13-may-20
pdl_33306.csv;13-may-20
pdl_33313.csv;19-may-20
pdl_33314.csv;19-may-20
pdl_33315.csv;19-may-20
pdl_33316.csv;19-may-20
pdl_33317.csv;19-may-20
pdl_33318.csv;19-may-20
pdl_33319.csv;19-may-20
pdl_33320.csv;19-may-20
pdl_33322.csv;19-may-20
pdl_33323.csv;19-may-20
pdl_33324.csv;19-may-20
pdl_33325.csv;19-may-20
pdl_33326.csv;19-may-20
pdl_33327.csv;19-may-20
pdl_33333.csv;20-may-20
pdl_33336.csv;20-may-20
pdl_33337.csv;20-may-20
pdl_33338.csv;20-may-20
pdl_33339.csv;20-may-20
pdl_33353.csv;26-may-20
pdl_33354.csv;26-may-20
pdl_33355.csv;26-may-20
pdl_33356.csv;26-may-20
pdl_33357.csv;26-may-20
pdl_33358.csv;26-may-20
pdl_33359.csv;26-may-20
pdl_33360.csv;26-may-20
pdl_33361.csv;26-may-20
pdl_33362.csv;26-may-20
pdl_33363.csv;26-may-20
pdl_33364.csv;26-may-20
pdl_33365.csv;26-may-20
pdl_33366.csv;26-may-20
pdl_33367.csv;26-may-20
pdl_33368.csv;26-may-20
pdl_33369.csv;26-may-20
pdl_33370.csv;26-may-20
pdl_33371.csv;26-may-20
pdl_33379.csv;02-jun-20
pdl_33380.csv;02-jun-20
pdl_33381.csv;02-jun-20
pdl_33382.csv;02-jun-20
pdl_33383.csv;02-jun-20
pdl_33384.csv;02-jun-20
pdl_33385.csv;02-jun-20
pdl_33386.csv;02-jun-20
pdl_33387.csv;02-jun-20
pdl_33392.csv;03-jun-20
pdl_33393.csv;03-jun-20
pdl_33394.csv;03-jun-20
pdl_33395.csv;03-jun-20
pdl_33396.csv;03-jun-20
pdl_33397.csv;03-jun-20
pdl_33398.csv;03-jun-20
pdl_33399.csv;03-jun-20
pdl_33400.csv;03-jun-20
pdl_33401.csv;03-jun-20
pdl_33402.csv;03-jun-20
pdl_33403.csv;03-jun-20
pdl_33404.csv;03-jun-20
pdl_33405.csv;03-jun-20
pdl_33406.csv;03-jun-20
pdl_33412.csv;09-jun-20
pdl_33413.csv;09-jun-20
pdl_33414.csv;09-jun-20
pdl_33415.csv;09-jun-20
pdl_33416.csv;09-jun-20
pdl_33417.csv;09-jun-20
pdl_33418.csv;09-jun-20
pdl_33419.csv;09-jun-20
pdl_33420.csv;09-jun-20
pdl_33421.csv;09-jun-20
pdl_33422.csv;09-jun-20
pdl_33423.csv;09-jun-20
pdl_33424.csv;09-jun-20
pdl_33425.csv;09-jun-20
pdl_33426.csv;09-jun-20
pdl_33427.csv;09-jun-20
pdl_33437.csv;10-jun-20
pdl_33438.csv;10-jun-20
pdl_33439.csv;10-jun-20
pdl_33440.csv;10-jun-20
pdl_33441.csv;10-jun-20
pdl_33442.csv;10-jun-20
pdl_33443.csv;10-jun-20
pdl_33444.csv;10-jun-20
pdl_33445.csv;10-jun-20
pdl_33446.csv;10-jun-20
pdl_33447.csv;10-jun-20
pdl_33448.csv;10-jun-20
pdl_33449.csv;10-jun-20
pdl_33450.csv;10-jun-20
pdl_33454.csv;19-may-20
pdl_33455.csv;19-may-20
pdl_33460.csv;16-jun-20
pdl_33461.csv;16-jun-20
pdl_33462.csv;16-jun-20
pdl_33463.csv;16-jun-20
pdl_33464.csv;16-jun-20
pdl_33465.csv;16-jun-20
pdl_33466.csv;16-jun-20
pdl_33471.csv;16-jun-20
pdl_33472.csv;16-jun-20
pdl_33473.csv;16-jun-20
pdl_33478.csv;17-jun-20
pdl_33479.csv;17-jun-20
pdl_33480.csv;17-jun-20
pdl_33481.csv;17-jun-20
pdl_33482.csv;17-jun-20
pdl_33483.csv;17-jun-20
pdl_33484.csv;17-jun-20
pdl_33485.csv;17-jun-20
pdl_33486.csv;17-jun-20
pdl_33487.csv;17-jun-20
pdl_33488.csv;17-jun-20
pdl_33489.csv;17-jun-20
pdl_33490.csv;17-jun-20
pdl_33491.csv;17-jun-20
pdl_33492.csv;17-jun-20
pdl_33493.csv;17-jun-20
pdl_33494.csv;17-jun-20
pdl_33495.csv;17-jun-20
pdl_33500.csv;19-jun-20
pdl_33506.csv;23-jun-20
pdl_33507.csv;23-jun-20
pdl_33508.csv;23-jun-20
pdl_33509.csv;23-jun-20
pdl_33510.csv;23-jun-20
pdl_33511.csv;23-jun-20
pdl_33512.csv;23-jun-20
pdl_33513.csv;23-jun-20
pdl_33514.csv;23-jun-20
pdl_33515.csv;23-jun-20
pdl_33516.csv;23-jun-20
pdl_33525.csv;24-jun-20
pdl_33526.csv;24-jun-20
pdl_33527.csv;24-jun-20
pdl_33528.csv;24-jun-20
pdl_33530.csv;24-jun-20
pdl_33531.csv;24-jun-20
pdl_33532.csv;24-jun-20
pdl_33533.csv;24-jun-20
pdl_33534.csv;24-jun-20
pdl_33535.csv;24-jun-20
pdl_33536.csv;24-jun-20
pdl_33537.csv;24-jun-20
pdl_33538.csv;24-jun-20
pdl_33539.csv;24-jun-20
pdl_33540.csv;24-jun-20
pdl_33541.csv;24-jun-20
pdl_33547.csv;02-jul-20
pdl_33548.csv;02-jul-20
pdl_33549.csv;02-jul-20
pdl_33550.csv;02-jul-20
pdl_33551.csv;02-jul-20
pdl_33552.csv;02-jul-20
pdl_33553.csv;02-jul-20
pdl_33554.csv;02-jul-20
pdl_33557.csv;02-jul-20
pdl_33558.csv;02-jul-20
pdl_33559.csv;02-jul-20
pdl_33560.csv;02-jul-20
pdl_33561.csv;02-jul-20
pdl_33568.csv;07-jul-20
pdl_33569.csv;07-jul-20
pdl_33570.csv;07-jul-20
pdl_33571.csv;07-jul-20
pdl_33572.csv;07-jul-20
pdl_33573.csv;07-jul-20
pdl_33574.csv;07-jul-20
pdl_33575.csv;07-jul-20
pdl_33576.csv;07-jul-20
pdl_33577.csv;07-jul-20
pdl_33585.csv;07-jul-20
pdl_33586.csv;07-jul-20
pdl_33592.csv;08-jul-20
pdl_33593.csv;08-jul-20
pdl_33599.csv;09-jul-20
pdl_33600.csv;09-jul-20
pdl_33601.csv;09-jul-20
pdl_33602.csv;09-jul-20
pdl_33603.csv;09-jul-20
pdl_33604.csv;09-jul-20
pdl_33605.csv;09-jul-20
pdl_33610.csv;14-jul-20
pdl_33611.csv;14-jul-20
pdl_33612.csv;14-jul-20
pdl_33613.csv;14-jul-20
pdl_33614.csv;14-jul-20
pdl_33620.csv;14-jul-20
pdl_33621.csv;14-jul-20
pdl_33622.csv;14-jul-20
pdl_33623.csv;14-jul-20
pdl_33624.csv;14-jul-20
pdl_33625.csv;14-jul-20
pdl_33626.csv;14-jul-20
pdl_33627.csv;14-jul-20
pdl_33633.csv;15-jul-20
pdl_33634.csv;15-jul-20
pdl_33641.csv;21-jul-20
pdl_33642.csv;21-jul-20
pdl_33643.csv;21-jul-20
pdl_33644.csv;21-jul-20
pdl_33645.csv;21-jul-20
pdl_33646.csv;21-jul-20
pdl_33647.csv;21-jul-20
pdl_33648.csv;21-jul-20
pdl_33649.csv;21-jul-20
pdl_33650.csv;21-jul-20
pdl_33651.csv;21-jul-20
pdl_33672.csv;21-jul-20
pdl_33673.csv;21-jul-20
pdl_33674.csv;21-jul-20
pdl_33675.csv;21-jul-20
pdl_33676.csv;21-jul-20
pdl_33685.csv;22-jul-20
pdl_33686.csv;22-jul-20
pdl_33687.csv;22-jul-20
pdl_33688.csv;22-jul-20
pdl_33689.csv;22-jul-20
pdl_33690.csv;22-jul-20
pdl_33691.csv;22-jul-20
pdl_33692.csv;22-jul-20
pdl_33693.csv;22-jul-20
pdl_33694.csv;22-jul-20
pdl_33702.csv;22-jul-20
pdl_33703.csv;22-jul-20
pdl_33704.csv;22-jul-20
pdl_33705.csv;22-jul-20
pdl_33706.csv;22-jul-20
pdl_33707.csv;22-jul-20
pdl_33708.csv;22-jul-20
pdl_33714.csv;23-jul-20
pdl_33715.csv;23-jul-20
pdl_33716.csv;23-jul-20
pdl_33717.csv;23-jul-20
pdl_33718.csv;23-jul-20
pdl_33721.csv;23-jul-20
pdl_33722.csv;23-jul-20
pdl_33723.csv;23-jul-20
pdl_33724.csv;23-jul-20
pdl_33725.csv;23-jul-20
pdl_33726.csv;23-jul-20
pdl_33727.csv;23-jul-20
pdl_33789.csv;30-jul-20
pdl_33790.csv;30-jul-20
pdl_33791.csv;30-jul-20
pdl_33792.csv;30-jul-20
pdl_33793.csv;30-jul-20
pdl_33794.csv;30-jul-20
pdl_33812.csv;04-ago-20
pdl_33813.csv;04-ago-20
pdl_33814.csv;04-ago-20
pdl_33815.csv;04-ago-20
pdl_33816.csv;04-ago-20
pdl_33817.csv;04-ago-20
pdl_33833.csv;05-ago-20
pdl_33834.csv;05-ago-20
pdl_33835.csv;05-ago-20
pdl_33836.csv;05-ago-20
pdl_33837.csv;05-ago-20
pdl_33838.csv;05-ago-20
pdl_33839.csv;05-ago-20
pdl_33841.csv;05-ago-20
pdl_33842.csv;05-ago-20
pdl_33843.csv;05-ago-20
pdl_33844.csv;05-ago-20
pdl_33845.csv;05-ago-20
pdl_33846.csv;05-ago-20
pdl_33847.csv;05-ago-20
pdl_33848.csv;05-ago-20
pdl_33849.csv;05-ago-20
pdl_33850.csv;05-ago-20
pdl_33851.csv;05-ago-20
pdl_33852.csv;05-ago-20
pdl_33853.csv;05-ago-20
pdl_33854.csv;05-ago-20
pdl_33863.csv;05-ago-20
pdl_33864.csv;05-ago-20
pdl_33865.csv;05-ago-20
pdl_33866.csv;05-ago-20
pdl_33867.csv;05-ago-20
pdl_33868.csv;05-ago-20
pdl_33882.csv;06-ago-20
pdl_33883.csv;06-ago-20
pdl_33884.csv;06-ago-20
pdl_33885.csv;06-ago-20
pdl_33886.csv;06-ago-20
pdl_33887.csv;06-ago-20
pdl_33888.csv;06-ago-20
pdl_33890.csv;06-ago-20
pdl_33891.csv;06-ago-20
pdl_33892.csv;06-ago-20
pdl_33909.csv;11-ago-20
pdl_33910.csv;11-ago-20
pdl_33911.csv;11-ago-20
pdl_33912.csv;11-ago-20
pdl_33913.csv;11-ago-20
pdl_33926.csv;11-ago-20
pdl_33932.csv;12-ago-20
pdl_33933.csv;12-ago-20
pdl_33934.csv;12-ago-20
pdl_33935.csv;12-ago-20
pdl_33936.csv;12-ago-20
pdl_33937.csv;12-ago-20
pdl_33938.csv;12-ago-20
pdl_33939.csv;12-ago-20
pdl_33940.csv;12-ago-20
pdl_33941.csv;12-ago-20
pdl_33947.csv;12-ago-20
pdl_33948.csv;12-ago-20
pdl_33949.csv;12-ago-20
pdl_33950.csv;12-ago-20
pdl_33951.csv;12-ago-20
pdl_33956.csv;13-ago-20
pdl_33957.csv;13-ago-20
pdl_33958.csv;13-ago-20
pdl_33964.csv;18-ago-20
pdl_33965.csv;18-ago-20
pdl_33966.csv;18-ago-20
pdl_33967.csv;18-ago-20
pdl_33968.csv;18-ago-20
pdl_33969.csv;18-ago-20
pdl_33974.csv;18-ago-20
pdl_33975.csv;18-ago-20
pdl_33976.csv;18-ago-20
pdl_33982.csv;19-ago-20
pdl_33983.csv;19-ago-20
pdl_33984.csv;19-ago-20
pdl_33985.csv;19-ago-20
pdl_33986.csv;19-ago-20
pdl_33987.csv;19-ago-20
pdl_33988.csv;19-ago-20
pdl_33989.csv;19-ago-20
pdl_33990.csv;19-ago-20
pdl_33991.csv;19-ago-20
pdl_33992.csv;19-ago-20
pdl_33998.csv;20-ago-20
pdl_33999.csv;20-ago-20
pdl_34000.csv;20-ago-20
pdl_34001.csv;20-ago-20
pdl_34002.csv;20-ago-20
pdl_34004.csv;20-ago-20
pdl_34005.csv;20-ago-20
pdl_34006.csv;20-ago-20
pdl_34007.csv;20-ago-20
pdl_34009.csv;20-ago-20
pdl_34014.csv;25-ago-20
pdl_34015.csv;25-ago-20
pdl_34016.csv;25-ago-20
pdl_34017.csv;25-ago-20
pdl_34018.csv;25-ago-20
pdl_34019.csv;25-ago-20
pdl_34020.csv;25-ago-20
pdl_34027.csv;01-sept-20
pdl_34028.csv;01-sept-20
pdl_34029.csv;01-sept-20
pdl_34030.csv;01-sept-20
pdl_34031.csv;01-sept-20
pdl_34032.csv;01-sept-20
pdl_34033.csv;01-sept-20
pdl_34034.csv;01-sept-20
pdl_34041.csv;01-sept-20
pdl_34042.csv;01-sept-20
pdl_34043.csv;01-sept-20
pdl_34044.csv;01-sept-20
pdl_34045.csv;01-sept-20
pdl_34048.csv;01-sept-20
pdl_34049.csv;01-sept-20
pdl_34055.csv;02-sept-20
pdl_34056.csv;02-sept-20
pdl_34057.csv;02-sept-20
pdl_34058.csv;02-sept-20
pdl_34059.csv;02-sept-20
pdl_34060.csv;02-sept-20
pdl_34061.csv;02-sept-20
pdl_34062.csv;02-sept-20
pdl_34063.csv;02-sept-20
pdl_34064.csv;02-sept-20
pdl_34065.csv;02-sept-20
pdl_34066.csv;02-sept-20
pdl_34067.csv;02-sept-20
pdl_34068.csv;02-sept-20
pdl_34069.csv;02-sept-20
pdl_34070.csv;02-sept-20
pdl_34071.csv;02-sept-20
pdl_34072.csv;02-sept-20
pdl_34073.csv;02-sept-20
pdl_34074.csv;02-sept-20
pdl_34075.csv;02-sept-20
pdl_34076.csv;02-sept-20
pdl_34077.csv;02-sept-20
pdl_34078.csv;02-sept-20
pdl_34079.csv;02-sept-20
pdl_34080.csv;02-sept-20
pdl_34081.csv;02-sept-20
pdl_34082.csv;02-sept-20
pdl_34083.csv;02-sept-20
pdl_34084.csv;02-sept-20
pdl_34085.csv;02-sept-20
pdl_34086.csv;02-sept-20
pdl_34087.csv;02-sept-20
pdl_34089.csv;02-sept-20
pdl_34090.csv;02-sept-20
pdl_34091.csv;02-sept-20
pdl_34092.csv;02-sept-20
pdl_34093.csv;02-sept-20
pdl_34094.csv;02-sept-20
pdl_34095.csv;02-sept-20
pdl_34096.csv;02-sept-20
pdl_34097.csv;02-sept-20
pdl_34098.csv;02-sept-20
pdl_34099.csv;02-sept-20
pdl_34100.csv;02-sept-20
pdl_34102.csv;02-sept-20
pdl_34110.csv;03-sept-20
pdl_34113.csv;03-sept-20
pdl_34114.csv;03-sept-20
pdl_34115.csv;03-sept-20
pdl_34156.csv;08-sept-20
pdl_34157.csv;08-sept-20
